property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,Area Type,Area Size,Area Category
8818554,737,https://www.zameen.com/Property/islamabad_d_17_house_is_available_for_sale-8818554-737-1.html,House,21000000,D-17,Islamabad,Islamabad Capital,33.659744,72.860344,5,10 Marla,For Sale,4,7/4/2019,,,Marla,10,5-10 Marla
8819029,3339,https://www.zameen.com/Property/g_13_g_13_3_house_is_available_for_sale-8819029-3339-1.html,House,25000000,G-13,Islamabad,Islamabad Capital,33.65730793,72.96809077,5,11 Marla,For Sale,4,7/4/2019,,,Marla,11,10-15 Marla
8820824,1468,https://www.zameen.com/Property/islamabad_aghosh_1_kanal_triple_storey_house_for_sale_in_aghosh-8820824-1468-1.html,House,25000000,AGHOSH,Islamabad,Islamabad Capital,33.564508,73.153458,10,1 Kanal,For Sale,10,2/4/2019,,,Kanal,1,1-5 Kanal
8821356,1378,https://www.zameen.com/Property/islamabad_pakistan_town_studio_apartment_for_sale_in_pakistan_town-8821356-1378-1.html,Flat,1700000,Pakistan Town,Islamabad,Islamabad Capital,33.575405,73.143325,0,1.3 Marla,For Sale,1,7/4/2019,,,Marla,1.3,0-5 Marla
8834067,162,https://www.zameen.com/Property/islamabad_f_10_677_corner_beautiful_house-8834067-162-1.html,House,107500000,F-10,Islamabad,Islamabad Capital,33.691531,73.005431,8,1.4 Kanal,For Sale,7,7/4/2019,,,Kanal,1.4,1-5 Kanal
8847579,3500,https://www.zameen.com/Property/islamabad_taramrri_al_basit_heights_flat_for_sale-8847579-3500-1.html,Flat,2632000,Taramrri,Islamabad,Islamabad Capital,33.64192,73.165727,2,2.6 Marla,For Sale,2,7/4/2019,,,Marla,2.6,0-5 Marla
8848401,11221,https://www.zameen.com/Property/e_16_2_cdechs_cabinet_division_employees_cooperative_housing_society_30_marla_farmhouse_for_sale_best_for_schools_and_colleges_franchises-8848401-11221-1.html,Farm House,20000000,E-16,Islamabad,Islamabad Capital,33.652074,72.879649,5,1.5 Kanal,For Sale,5,7/4/2019,,,Kanal,1.5,1-5 Kanal
8849602,764,https://www.zameen.com/Property/islamabad_g_15_house_is_available_for_sale_in_g_15_1-8849602-764-1.html,House,15000000,G-15,Islamabad,Islamabad Capital,33.631486,72.926559,5,8 Marla,For Sale,5,7/4/2019,,,Marla,8,5-10 Marla
8855058,3337,https://www.zameen.com/Property/g_13_g_13_1_brand_new_house_for_sale_in_g_13-8855058-3337-1.html,House,13500000,G-13,Islamabad,Islamabad Capital,33.645957,72.962472,4,4 Marla,For Sale,4,7/4/2019,,,Marla,4,0-5 Marla
8859271,9020,https://www.zameen.com/Property/islamabad_khanna_pul_3_marla_double_storey_corner_house_is_available_for_sale-8859271-9020-1.html,House,3450000,Khanna Pul,Islamabad,Islamabad Capital,33.61944,73.11042,2,3 Marla,For Sale,6,7/4/2019,,,Marla,3,0-5 Marla
8876356,9681,https://www.zameen.com/Property/islamabad_murree_expressway_country_club_apartments_3_bed_luxury_apartment_for_sale-8876356-9681-1.html,Flat,9900000,Islamabad - Murree Expressway,Islamabad,Islamabad Capital,33.812891,73.315859,2,10.8 Marla,For Sale,3,7/4/2019,,,Marla,10.8,10-15 Marla
8880225,424,https://www.zameen.com/Property/islamabad_pwd_housing_scheme_2_portion_house_for_sale_in_islamabad_size_20_x37-8880225-424-1.html,House,6500000,PWD Housing Scheme,Islamabad,Islamabad Capital,33.570792,73.145256,2,3.5 Marla,For Sale,2,7/4/2019,,,Marla,3.5,0-5 Marla
8881695,3348,https://www.zameen.com/Property/g_15_g_15_1_house_is_available_for_sale-8881695-3348-1.html,House,43000000,G-15,Islamabad,Islamabad Capital,33.626913,72.924328,8,1.4 Kanal,For Sale,10,2/4/2019,True Man Associates,Aamir Ali,Kanal,1.4,1-5 Kanal
8761116,343,https://www.zameen.com/Property/islamabad_e_7_full_house_for_rent-8761116-343-4.html,House,500000,E-7,Islamabad,Islamabad Capital,33.727409,73.047581,0,4 Kanal,For Rent,0,7/17/2019,,,Kanal,4,1-5 Kanal
8761299,168,https://www.zameen.com/Property/islamabad_g_11_upper_portion_for_rent-8761299-168-4.html,Upper Portion,50000,G-11,Islamabad,Islamabad Capital,33.669533,73.000073,0,12 Marla,For Rent,3,7/17/2019,,,Marla,12,10-15 Marla
8761878,9613,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_ii_flat_for_rent__in_warda_hamna_2-8761878-9613-4.html,Flat,60000,G-11,Islamabad,Islamabad Capital,33.674768,72.99846,0,7.1 Marla,For Rent,2,7/17/2019,,,Marla,7.1,5-10 Marla
8762522,168,https://www.zameen.com/Property/islamabad_g_11_house_for_rent_in_g_11_1_ideal_location_open_front-8762522-168-4.html,House,34000,G-11,Islamabad,Islamabad Capital,33.669533,73.000073,2,5 Marla,For Rent,7,7/17/2019,,,Marla,5,0-5 Marla
8767173,3337,https://www.zameen.com/Property/g_13_g_13_1_house_is_available_for_rent_in_g_13_1-8767173-3337-4.html,House,42000,G-13,Islamabad,Islamabad Capital,33.645957,72.962472,5,4 Marla,For Rent,3,7/17/2019,,,Marla,4,0-5 Marla
8769644,329,https://www.zameen.com/Property/islamabad_e_11_khudadad_hights_ground_floor_3_bed__for_rent-8769644-329-4.html,Flat,45000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,3,10.2 Marla,For Rent,3,5/5/2019,Iqbal Associates,Muhammad Faisal Iqbal,Marla,10.2,10-15 Marla
8770685,3197,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_b_nearly_gt_road_upper_portion_for_rent-8770685-3197-4.html,Upper Portion,45000,DHA Defence,Islamabad,Islamabad Capital,33.53367,73.146286,0,1 Kanal,For Rent,3,7/17/2019,,,Kanal,1,1-5 Kanal
8779876,340,https://www.zameen.com/Property/islamabad_bani_gala_flat_is_available_for_rent-8779876-340-4.html,Flat,16000,Bani Gala,Islamabad,Islamabad Capital,33.713488,73.16268,2,5.1 Marla,For Rent,3,7/17/2019,,,Marla,5.1,5-10 Marla
8788581,3390,https://www.zameen.com/Property/ghauri_town_ghauri_town_phase_1_house_for_rent-8788581-3390-4.html,House,20000,Ghauri Town,Islamabad,Islamabad Capital,33.623947,73.126588,2,5 Marla,For Rent,2,7/17/2019,,,Marla,5,0-5 Marla
8789175,3497,https://www.zameen.com/Property/soan_garden_soan_garden_block_g_upper_portion_for_rent-8789175-3497-4.html,Upper Portion,15000,Soan Garden,Islamabad,Islamabad Capital,33.562621,73.15959,1,4.4 Marla,For Rent,2,7/17/2019,,,Marla,4.4,0-5 Marla
8789178,3497,https://www.zameen.com/Property/soan_garden_soan_garden_block_g_upper_portion_for_rent-8789178-3497-4.html,Upper Portion,15000,Soan Garden,Islamabad,Islamabad Capital,33.562621,73.15959,1,4.4 Marla,For Rent,2,7/17/2019,,,Marla,4.4,0-5 Marla
8789188,3497,https://www.zameen.com/Property/soan_garden_soan_garden_block_g_upper_portion_for_rent-8789188-3497-4.html,Upper Portion,15000,Soan Garden,Islamabad,Islamabad Capital,33.562621,73.15959,1,4.4 Marla,For Rent,2,7/17/2019,,,Marla,4.4,0-5 Marla
8789189,3497,https://www.zameen.com/Property/soan_garden_soan_garden_block_g_upper_portion_for_rent-8789189-3497-4.html,Upper Portion,15000,Soan Garden,Islamabad,Islamabad Capital,33.562621,73.15959,1,4.4 Marla,For Rent,2,7/17/2019,,,Marla,4.4,0-5 Marla
8796767,163,https://www.zameen.com/Property/islamabad_f_11_full_house_for_rent-8796767-163-4.html,House,130000,F-11,Islamabad,Islamabad Capital,33.683532,72.99041,8,12 Marla,For Rent,7,7/17/2019,,,Marla,12,10-15 Marla
8802474,168,https://www.zameen.com/Property/islamabad_g_11_room_for_rent-8802474-168-4.html,Room,11000,G-11,Islamabad,Islamabad Capital,68.27380181,51.87131625,0,10 Marla,For Rent,0,7/17/2019,,,Marla,10,5-10 Marla
8814039,376,https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_upper_portion_of_house_for_rent-8814039-376-4.html,Upper Portion,44000,DHA Defence,Islamabad,Islamabad Capital,33.540894,73.095732,3,10.7 Marla,For Rent,3,7/17/2019,,,Marla,10.7,10-15 Marla
8815830,329,https://www.zameen.com/Property/islamabad_e_11_e_11_full_house_for_rent-8815830-329-4.html,House,250000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,9,1 Kanal,For Rent,7,7/17/2019,,,Kanal,1,1-5 Kanal
8820699,3235,https://www.zameen.com/Property/e_11_2_pmchs_pakistan_medical_coop_housing_upper_portion_for_rent_corner_house_3_side_open-8820699-3235-4.html,Upper Portion,80000,E-11,Islamabad,Islamabad Capital,33.69855618,72.96480775,4,17 Marla,For Rent,4,7/17/2019,,,Marla,17,15-20 Marla
8821387,329,https://www.zameen.com/Property/islamabad_e_11_flat_is_available_for_rent-8821387-329-4.html,Flat,45000,E-11,Islamabad,Islamabad Capital,33.698135,72.97822,0,5.3 Marla,For Rent,2,7/17/2019,,,Marla,5.3,5-10 Marla
8828218,3276,https://www.zameen.com/Property/f_10_f_10_1_fully_furnished_upper_portion_for_rent-8828218-3276-4.html,Upper Portion,88000,F-10,Islamabad,Islamabad Capital,33.684864,73.00512,2,1.2 Kanal,For Rent,2,7/17/2019,,,Kanal,1.2,1-5 Kanal
8832628,764,https://www.zameen.com/Property/islamabad_g_15_house_for_rent_in_g_15-8832628-764-4.html,House,50000,G-15,Islamabad,Islamabad Capital,33.631486,72.926559,5,8 Marla,For Rent,5,7/17/2019,,,Marla,8,5-10 Marla
8833933,165,https://www.zameen.com/Property/islamabad_f_7_f_7_newly_renovated__3_bedrooms_upper_portion_available_for_rent-8833933-165-4.html,Upper Portion,140000,F-7,Islamabad,Islamabad Capital,33.720413,73.056493,3,1 Kanal,For Rent,3,7/3/2019,Property Expert,Amir Sohail,Kanal,1,1-5 Kanal
8852796,3241,https://www.zameen.com/Property/e_11_e_11_4_e_11_4_167_sq_yd_2bed_room_out_class_ground_portion_for_rent-8852796-3241-4.html,Lower Portion,38000,E-11,Islamabad,Islamabad Capital,33.698244,72.984238,3,6.7 Marla,For Rent,2,7/3/2019,Farhan Real Estate,Azmat Ullah Qureshi,Marla,6.7,5-10 Marla
8868452,3105,https://www.zameen.com/Property/islamabad_9th_avenue_room_available_for_rent_in_girls_hostel-8868452-3105-4.html,Room,10000,9th Avenue,Islamabad,Islamabad Capital,33.68781,73.045265,0,12 Marla,For Rent,4,7/17/2019,,,Marla,12,10-15 Marla
8872928,3192,https://www.zameen.com/Property/dha_defence_phase_1_dha_phase_1_sector_d_house_for_rent-8872928-3192-4.html,House,45000,DHA Defence,Islamabad,Islamabad Capital,33.532452,73.104401,0,10 Marla,For Rent,4,7/17/2019,,,Marla,10,5-10 Marla
8880542,3214,https://www.zameen.com/Property/dha_valley_dha_valley_lilly_block_brand_new_house_5_marla_house-8880542-3214-4.html,House,30000,DHA Defence,Islamabad,Islamabad Capital,33.507336,73.266106,2,5 Marla,For Rent,2,7/17/2019,,,Marla,5,0-5 Marla
8747716,4967,https://www.zameen.com/Property/faisalabad_jameel_town_5_marla_house_for_sale-8747716-4967-1.html,House,6500000,Jameel Town,Faisalabad,Punjab,31.445323,73.059014,2,5 Marla,For Sale,3,7/17/2019,,,Marla,5,0-5 Marla
8776680,1388,https://www.zameen.com/Property/faisalabad_green_town_4_marla_double_side_double_story_house_for_sale-8776680-1388-1.html,House,4500000,Green Town,Faisalabad,Punjab,31.46328,73.097187,4,4 Marla,For Sale,3,7/17/2019,,,Marla,4,0-5 Marla
8784138,1080,https://www.zameen.com/Property/faisalabad_samundari_road_10_marla_house_for_sale-8784138-1080-1.html,House,5500000,Samundari Road,Faisalabad,Punjab,31.391121,73.075386,1,10 Marla,For Sale,6,7/17/2019,,,Marla,10,5-10 Marla
8792727,9475,https://www.zameen.com/Property/faisalabad_khayaban_colony_2_house_for_sale-8792727-9475-1.html,House,8500000,Khayaban Colony 2,Faisalabad,Punjab,31.4276,73.13118,5,5 Marla,For Sale,4,7/17/2019,,,Marla,5,0-5 Marla
8801527,11518,https://www.zameen.com/Property/satiana_road_khayaban_e_green_khayaban_e_green_house_for_sale-8801527-11518-1.html,House,9500000,Satiana Road,Faisalabad,Punjab,31.377144,73.134705,3,8 Marla,For Sale,4,7/17/2019,,,Marla,8,5-10 Marla
8802502,1140,https://www.zameen.com/Property/faisalabad_canal_road_new_house_is_available_for_sale-8802502-1140-1.html,House,19500000,Canal Road,Faisalabad,Punjab,31.431648,73.121885,6,10 Marla,For Sale,5,7/17/2019,,,Marla,10,5-10 Marla
8804018,4948,https://www.zameen.com/Property/faisalabad_gulbahar_colony_house_for_sale-8804018-4948-1.html,House,12500000,Gulbahar Colony,Faisalabad,Punjab,31.4261921,73.05820029,2,7 Marla,For Sale,5,7/17/2019,,,Marla,7,5-10 Marla
8804915,8917,https://www.zameen.com/Property/faisalabad_eden_valley_5_marla_double_storey_brand_new_house_in_f_block_eden_valley-8804915-8917-1.html,House,9500000,Eden Valley,Faisalabad,Punjab,31.436061,73.154585,4,5 Marla,For Sale,4,7/17/2019,,,Marla,5,0-5 Marla
8833865,1140,https://www.zameen.com/Property/faisalabad_canal_road_east_canal_road_near_garvesh_hotel_raza_town_faisalabad-8833865-1140-1.html,House,9000000,Canal Road,Faisalabad,Punjab,31.431648,73.121885,5,10 Marla,For Sale,4,7/17/2019,,,Marla,10,5-10 Marla
8836857,4950,https://www.zameen.com/Property/faisalabad_gulfishan_colony_5_marla_double_storey_house_for_sale-8836857-4950-1.html,House,7000000,Gulfishan Colony,Faisalabad,Punjab,31.40495489,73.04397985,3,5 Marla,For Sale,3,7/17/2019,,,Marla,5,0-5 Marla
8842192,10765,https://www.zameen.com/Property/eden_gardens_eden_executive_brand_new_house_for_sale-8842192-10765-1.html,House,15500000,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,5,7 Marla,For Sale,4,7/17/2019,,,Marla,7,5-10 Marla
8861707,4928,https://www.zameen.com/Property/faisalabad_dhudi_wala_5_marla_corner_house_for_sale-8861707-4928-1.html,House,7000000,Dhudi Wala,Faisalabad,Punjab,31.403612,73.149891,3,5 Marla,For Sale,2,7/17/2019,,,Marla,5,0-5 Marla
8865486,4965,https://www.zameen.com/Property/faisalabad_islamia_park_5_marla_4_bedroom_house_for_sale_best_location-8865486-4965-1.html,House,5900000,Islamia Park,Faisalabad,Punjab,31.436792,73.099754,0,5 Marla,For Sale,0,7/17/2019,,,Marla,5,0-5 Marla
8867755,10820,https://www.zameen.com/Property/faisalabad_canal_park_excellent_13_marla_brand_new_house_for_sale-8867755-10820-1.html,House,33000000,Canal Park,Faisalabad,Punjab,31.44488404,73.14469814,6,13 Marla,For Sale,6,7/17/2019,,,Marla,13,10-15 Marla
8869036,4986,https://www.zameen.com/Property/faisalabad_mahmoodabad_house_is_available_for_sale_on_mahmoodabad_colony-8869036-4986-1.html,House,9500000,Mahmoodabad,Faisalabad,Punjab,31.4313,73.103356,0,8.5 Marla,For Sale,0,7/17/2019,,,Marla,8.5,5-10 Marla
8878532,5049,https://www.zameen.com/Property/faisalabad_shadman_colony_renovated_24_marla_house_for_sale-8878532-5049-1.html,House,39500000,Shadman Colony,Faisalabad,Punjab,31.40261407,73.11657786,7,1.2 Kanal,For Sale,7,7/17/2019,,,Kanal,1.2,1-5 Kanal
8749439,1312,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_flat_is_available_for_sale-8749439-1312-1.html,Flat,2100000,Chaklala Scheme,Rawalpindi,Punjab,33.656924,73.143826,2,4.9 Marla,For Sale,2,7/9/2019,Royal Property Services,Royal Property,Marla,4.9,0-5 Marla
8751537,478,https://www.zameen.com/Property/rawalpindi_adiala_road_house_for_sale_at_adyala_road_hill_view_street_rawalpindi-8751537-478-1.html,House,4800000,Adiala Road,Rawalpindi,Punjab,33.550869,73.056182,3,5 Marla,For Sale,2,7/4/2019,,,Marla,5,0-5 Marla
8757571,8129,https://www.zameen.com/Property/rawalpindi_range_road_house_is_available_for_sale-8757571-8129-1.html,House,4500000,Range Road,Rawalpindi,Punjab,33.59859301,73.01800346,2,4.2 Marla,For Sale,3,7/4/2019,,,Marla,4.2,0-5 Marla
8764963,8129,https://www.zameen.com/Property/rawalpindi_range_road_house_is_available_for_sale_range_road_rawalpindi-8764963-8129-1.html,House,15000000,Range Road,Rawalpindi,Punjab,33.59859301,73.01800346,5,7 Marla,For Sale,6,7/4/2019,,,Marla,7,5-10 Marla
8769691,8140,https://www.zameen.com/Property/rawalpindi_bostan_road_house_is_available_for_sale-8769691-8140-1.html,House,5200000,Bostan Road,Rawalpindi,Punjab,33.57626277,73.10135365,5,5 Marla,For Sale,6,7/4/2019,,,Marla,5,0-5 Marla
8770095,3035,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_10_marla_house_for_sale-8770095-3035-1.html,House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.11865,5,10 Marla,For Sale,5,7/4/2019,,,Marla,10,5-10 Marla
8784834,1404,https://www.zameen.com/Property/rawalpindi_shalley_valley_10_marla_house_for_sale-8784834-1404-1.html,House,20500000,Shalley Valley,Rawalpindi,Punjab,33.597548,73.014176,7,10 Marla,For Sale,6,7/4/2019,,,Marla,10,5-10 Marla
8785637,9035,https://www.zameen.com/Property/bahria_town_phase_7_midway_commercial_1_bed_flat_4th_floor_empire_heights_in_midway_commercial-8785637-9035-1.html,Flat,3500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.521423,73.109236,1,2.5 Marla,For Sale,1,6/13/2019,Paras Estates,Abdul Razzaq,Marla,2.5,0-5 Marla
8785649,9035,https://www.zameen.com/Property/bahria_town_phase_7_midway_commercial_1_bed_flat_2nd_floor_empire_heights_in_midway_commercial-8785649-9035-1.html,Flat,2500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.521423,73.109236,1,1.5 Marla,For Sale,1,6/13/2019,Paras Estates,Abdul Razzaq,Marla,1.5,0-5 Marla
8786196,1260,https://www.zameen.com/Property/rawalpindi_morgah_7_marla_house_for_sale-8786196-1260-1.html,House,5900000,Morgah,Rawalpindi,Punjab,33.544399,73.072507,3,7 Marla,For Sale,3,7/4/2019,,,Marla,7,5-10 Marla
8796356,478,https://www.zameen.com/Property/rawalpindi_adiala_road_graceful_house_at_prime_location-8796356-478-1.html,House,7800000,Adiala Road,Rawalpindi,Punjab,33.550869,73.056182,3,10 Marla,For Sale,4,7/4/2019,,,Marla,10,5-10 Marla
8798397,720,https://www.zameen.com/Property/rawalpindi_lalkurti_11_marla_03_bed_double_storey_house_available_for_sale-8798397-720-1.html,House,17500000,Lalkurti,Rawalpindi,Punjab,33.582028,73.058222,4,11 Marla,For Sale,3,7/4/2019,,,Marla,11,10-15 Marla
8801134,433,https://www.zameen.com/Property/rawalpindi_satellite_town_4_marla_double_storey_house_for_sale-8801134-433-1.html,House,13400000,Satellite Town,Rawalpindi,Punjab,33.638435,73.069595,3,4 Marla,For Sale,5,7/4/2019,,,Marla,4,0-5 Marla
8802401,1058,https://www.zameen.com/Property/rawalpindi_gulshan_abad_house_is_available_for_sale-8802401-1058-1.html,House,14500000,Gulshan Abad,Rawalpindi,Punjab,33.530556,73.061264,3,10 Marla,For Sale,5,7/18/2019,,,Marla,10,5-10 Marla
8809656,8128,https://www.zameen.com/Property/rawalpindi_misryal_road_house_is_available_for_sale-8809656-8128-1.html,House,6000000,Misryal Road,Rawalpindi,Punjab,33.60374389,73.01456138,5,6 Marla,For Sale,5,7/4/2019,,,Marla,6,5-10 Marla
8821057,5980,https://www.zameen.com/Property/rawalpindi_chaklala_scheme_3_storey_house_for_sale-8821057-5980-1.html,House,11000000,Chaklala Scheme,Rawalpindi,Punjab,33.59707,73.076291,7,5 Marla,For Sale,7,7/4/2019,,,Marla,5,0-5 Marla
8831837,6033,https://www.zameen.com/Property/rawalpindi_mohammadi_colony_corner_house_with_shops_for_sale_6_30_marla-8831837-6033-1.html,House,12000000,Mohammadi Colony,Rawalpindi,Punjab,33.591045,73.02166,3,6.3 Marla,For Sale,5,7/4/2019,,,Marla,6.3,5-10 Marla
8841669,1515,https://www.zameen.com/Property/rawalpindi_askari_13_askari_13_10_marla_house_for_sale-8841669-1515-1.html,House,25000000,Askari 13,Rawalpindi,Punjab,33.569523,73.064679,6,10 Marla,For Sale,5,7/4/2019,,,Marla,10,5-10 Marla
8847197,718,https://www.zameen.com/Property/rawalpindi_tench_bhata_double_storey_house_for_sale-8847197-718-1.html,House,7000000,Tench Bhata,Rawalpindi,Punjab,33.584665,73.035436,6,5 Marla,For Sale,4,7/4/2019,,,Marla,5,0-5 Marla
8860572,3036,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_house_for_sale_in_bahria_town_phase_3-8860572-3036-1.html,House,17500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550407,73.11547,6,10 Marla,For Sale,5,4/5/2019,Abdullah Real Estate,Qazi Umar,Marla,10,5-10 Marla
8863742,12344,https://www.zameen.com/Property/dhok_sayedan_road_madina_colony_house_for_sale-8863742-12344-1.html,House,3000000,Dhok Sayedan Road,Rawalpindi,Punjab,33.5926,73.00541,0,3 Marla,For Sale,0,7/4/2019,,,Marla,3,0-5 Marla
8871429,6055,https://www.zameen.com/Property/westridge_westridge_3_almost_new_house_for_sale-8871429-6055-1.html,House,19000000,Westridge,Rawalpindi,Punjab,33.617907,73.01435,0,10 Marla,For Sale,0,7/4/2019,,,Marla,10,5-10 Marla
8878826,9210,https://www.zameen.com/Property/rawalpindi_high_court_road_house_for_sale-8878826-9210-1.html,House,16000000,High Court Road,Rawalpindi,Punjab,33.563238,73.102118,5,15 Marla,For Sale,3,7/4/2019,,,Marla,15,10-15 Marla
8776833,1156,https://www.zameen.com/Property/faisalabad_muslim_town_1_kanal_house_is_available_for_rent-8776833-1156-4.html,House,75000,Muslim Town,Faisalabad,Punjab,31.461541,73.086584,4,1 Kanal,For Rent,4,7/17/2019,,,Kanal,1,1-5 Kanal
8776994,768,https://www.zameen.com/Property/faisalabad_sargodha_road_25_marla_house_is_available_for_rent-8776994-768-4.html,House,100000,Sargodha Road,Faisalabad,Punjab,31.444042,73.088565,6,1.2 Kanal,For Rent,6,7/17/2019,,,Kanal,1.2,1-5 Kanal
8798020,8917,https://www.zameen.com/Property/faisalabad_eden_valley_upper_portion_available_for_rent_at_eden_valley_faisalabad-8798020-8917-4.html,Upper Portion,20000,Eden Valley,Faisalabad,Punjab,31.436061,73.154585,0,5 Marla,For Rent,2,7/17/2019,,,Marla,5,0-5 Marla
8798387,5036,https://www.zameen.com/Property/faisalabad_raza_abad_lower_portion_for_rent_for_small_family_only-8798387-5036-4.html,Lower Portion,11000,Raza Abad,Faisalabad,Punjab,31.42599,73.048217,1,3 Marla,For Rent,2,7/17/2019,,,Marla,3,0-5 Marla
8858138,1362,https://www.zameen.com/Property/faisalabad_amin_town_house_for_rent_commercial_use_only-8858138-1362-4.html,House,200000,Amin Town,Faisalabad,Punjab,31.442321,73.128126,5,2 Kanal,For Rent,0,7/17/2019,,,Kanal,2,1-5 Kanal
8858747,4986,https://www.zameen.com/Property/faisalabad_mahmoodabad_house_for_rent-8858747-4986-4.html,House,20000,Mahmoodabad,Faisalabad,Punjab,31.4313,73.103356,3,8.5 Marla,For Rent,5,7/17/2019,,,Marla,8.5,5-10 Marla
8768595,1504,https://www.zameen.com/Property/rawalpindi_askari_14_5_bed_house_for_rent_in_sector_a-8768595-1504-4.html,House,50000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,6,10 Marla,For Rent,5,7/8/2019,,,Marla,10,5-10 Marla
8770715,1504,https://www.zameen.com/Property/rawalpindi_askari_14_ground_floor_brand_new_3_bedroom_flat-8770715-1504-4.html,Flat,36000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,3,10 Marla,For Rent,3,5/6/2019,Al Hamdan Real Estate,Ch Sheraz Iqbal,Marla,10,5-10 Marla
8784788,3036,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_upper_portion_for_rent_in_bahria_town_rawalpindi-8784788-3036-4.html,Upper Portion,65000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550407,73.11547,3,1 Kanal,For Rent,3,5/6/2019,Abdullah Real Estate,Qazi Umar,Kanal,1,1-5 Kanal
8785883,3048,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_flat_is_available_for_rent-8785883-3048-4.html,Flat,40000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393,1,6 Marla,For Rent,1,7/8/2019,,,Marla,6,5-10 Marla
8798059,8256,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_intellectual_village_portion_at_spring_north_intellectual_village-8798059-8256-4.html,Upper Portion,90000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.526943,73.093743,5,1.4 Kanal,For Rent,4,7/8/2019,,,Kanal,1.4,1-5 Kanal
8798385,9618,https://www.zameen.com/Property/rawalpindi_cbr_town_phase_2_cbr_town_phase_ii_near_pwd_society_portion_for_rent-8798385-9618-4.html,Lower Portion,22000,CBR Town Phase 2,Rawalpindi,Punjab,33.565513,72.921335,3,7 Marla,For Rent,3,7/8/2019,,,Marla,7,5-10 Marla
8799458,1312,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_full_house_for_rent-8799458-1312-4.html,House,55000,Chaklala Scheme,Rawalpindi,Punjab,33.656924,73.143826,3,12 Marla,For Rent,4,7/8/2019,,,Marla,12,10-15 Marla
8799459,1312,https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_full_house_for_rent-8799459-1312-4.html,House,55000,Chaklala Scheme,Rawalpindi,Punjab,33.656924,73.143826,3,12 Marla,For Rent,4,7/8/2019,,,Marla,12,10-15 Marla
8821397,9153,https://www.zameen.com/Property/airport_housing_society_airport_housing_society_sector_2_house_is_available_for_rent-8821397-9153-4.html,House,60000,Airport Housing Society,Rawalpindi,Punjab,33.59028092,73.13125089,6,10 Marla,For Rent,7,7/8/2019,,,Marla,10,5-10 Marla
8827824,6042,https://www.zameen.com/Property/satellite_town_satellite_town_block_b_upper_portion_for_rent-8827824-6042-4.html,Upper Portion,40000,Satellite Town,Rawalpindi,Punjab,33.636132,73.068559,2,8.2 Marla,For Rent,3,7/8/2019,,,Marla,8.2,5-10 Marla
8842312,1492,https://www.zameen.com/Property/rawalpindi_askari_9_house_is_available_for_rent-8842312-1492-4.html,House,55000,Askari 9,Rawalpindi,Punjab,33.60534,73.097802,3,10 Marla,For Rent,3,7/8/2019,,,Marla,10,5-10 Marla
8842604,1141,https://www.zameen.com/Property/rawalpindi_dhok_kashmirian_first_floor_portion_for_rent-8842604-1141-4.html,Upper Portion,18000,Dhok Kashmirian,Rawalpindi,Punjab,33.643,73.08328,2,3 Marla,For Rent,2,7/8/2019,,,Marla,3,0-5 Marla
8845224,3069,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_abu_bakar_block_house_for_rent__in_bahria_town_phase_8_abu_bakar_block-8845224-3069-4.html,House,30000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.495991,73.100195,2,7 Marla,For Rent,2,7/8/2019,,,Marla,7,5-10 Marla
8871411,574,https://www.zameen.com/Property/rawalpindi_westridge_03_bed_independent_upper_portion_available_for_rent-8871411-574-4.html,Upper Portion,70000,Westridge,Rawalpindi,Punjab,33.614905,73.02319,0,1 Kanal,For Rent,3,7/8/2019,,,Kanal,1,1-5 Kanal
8890030,377,https://www.zameen.com/Property/lahore_samanabad_house_for_sale-8890030-377-1.html,House,32500000,Samanabad,Lahore,Punjab,31.539206,74.305515,4,13 Marla,For Sale,4,7/3/2019,,,Marla,13,10-15 Marla
